timestamp,vehicle_id,speed_kmph,engine_rpm,fuel_level_pct,engine_temp_c,lat,lon,dtc_code
2025-05-01T13:55:00Z,CAR001,68.34,2613,62.56,101.5,12.96762,77.60337,P0420
2025-05-01T13:56:00Z,CAR001,61.32,2024,48.8,75.7,12.967457,77.584709,P0420
2025-05-01T13:57:00Z,CAR001,59.35,3883,56.96,108.0,12.962604,77.597009,
2025-05-01T13:58:00Z,CAR001,21.27,2839,67.24,105.8,12.978651,77.599584,P0420
2025-05-01T13:59:00Z,CAR001,49.66,2132,64.21,75.7,12.980281,77.586335,P0420
2025-05-01T14:00:00Z,CAR001,61.33,2410,60.9,87.9,12.970173,77.601474,P0420
2025-05-01T14:01:00Z,CAR001,92.43,1708,30.92,78.1,12.974357,77.596999,
2025-05-01T14:02:00Z,CAR001,88.95,2901,59.01,87.1,12.974149,77.596969,
2025-05-01T14:03:00Z,CAR001,99.62,1747,92.37,90.8,12.97418,77.601187,
2025-05-01T14:04:00Z,CAR001,58.01,2552,64.49,88.7,12.964627,77.594847,
2025-05-01T14:05:00Z,CAR001,55.34,1534,65.02,77.7,12.970629,77.591091,P0171
2025-05-01T14:06:00Z,CAR001,39.09,1594,52.64,76.0,12.967026,77.591223,P0420
2025-05-01T14:07:00Z,CAR001,73.67,1903,91.29,78.0,12.979401,77.599704,P0171
2025-05-01T14:08:00Z,CAR001,94.8,2446,51.88,98.5,12.981311,77.584751,
2025-05-01T14:09:00Z,CAR001,73.53,3055,90.84,82.3,12.965462,77.601572,
2025-05-01T14:10:00Z,CAR001,64.52,3062,37.5,93.5,12.979597,77.587475,
2025-05-01T14:11:00Z,CAR001,43.89,3617,57.69,92.7,12.971322,77.58484,
2025-05-01T14:12:00Z,CAR001,58.21,3605,47.9,76.4,12.961771,77.598944,
2025-05-01T14:13:00Z,CAR001,86.38,2341,38.26,75.0,12.962821,77.588043,
2025-05-01T14:14:00Z,CAR001,81.33,1695,90.89,92.9,12.980939,77.596135,
2025-05-01T14:15:00Z,CAR001,93.79,1517,65.1,88.4,12.961763,77.598716,
2025-05-01T14:16:00Z,CAR001,46.88,2124,44.11,92.2,12.977854,77.595787,
2025-05-01T14:17:00Z,CAR001,45.65,3632,25.38,82.2,12.979378,77.593589,
2025-05-01T14:18:00Z,CAR001,59.13,2546,34.94,104.6,12.961667,77.60231,
2025-05-01T14:19:00Z,CAR001,89.2,3846,47.2,80.2,12.978103,77.603762,
2025-05-01T14:20:00Z,CAR001,84.46,2563,68.82,85.1,12.968795,77.590785,P0171
2025-05-01T14:21:00Z,CAR001,30.08,3872,38.63,97.4,12.977128,77.59172,P0171
2025-05-01T14:22:00Z,CAR001,41.04,1724,85.45,92.7,12.96914,77.603095,
2025-05-01T14:23:00Z,CAR001,69.5,2777,38.44,109.3,12.968535,77.590893,P0420
2025-05-01T14:24:00Z,CAR001,64.56,2896,71.03,75.9,12.972122,77.591304,
2025-05-01T14:25:00Z,CAR001,48.96,1781,45.58,102.4,12.964031,77.600127,
2025-05-01T14:26:00Z,CAR001,83.42,1658,65.74,88.6,12.972014,77.592238,
2025-05-01T14:27:00Z,CAR001,89.79,2399,56.57,103.3,12.966747,77.600922,P0171
2025-05-01T14:28:00Z,CAR001,41.91,3204,66.49,98.8,12.964156,77.588888,
2025-05-01T14:29:00Z,CAR001,56.95,2393,99.94,102.8,12.973749,77.603841,
2025-05-01T14:30:00Z,CAR001,67.15,3719,68.67,88.1,12.977655,77.586501,
2025-05-01T14:31:00Z,CAR001,58.05,1616,89.7,100.8,12.974675,77.60368,
2025-05-01T14:32:00Z,CAR001,49.25,2391,87.06,95.1,12.962171,77.587731,
2025-05-01T14:33:00Z,CAR001,34.76,3994,24.03,104.1,12.961879,77.599685,P0171
2025-05-01T14:34:00Z,CAR001,94.57,3951,57.21,79.2,12.969659,77.591168,P0171
2025-05-01T14:35:00Z,CAR001,76.45,2848,36.63,86.7,12.967757,77.59759,
2025-05-01T14:36:00Z,CAR001,36.83,2276,40.39,70.5,12.97,77.588617,
2025-05-01T14:37:00Z,CAR001,44.02,3728,30.59,72.4,12.978635,77.595719,
2025-05-01T14:38:00Z,CAR001,94.49,3038,65.37,104.7,12.974849,77.591548,P0171
2025-05-01T14:39:00Z,CAR001,54.06,2856,22.84,108.1,12.97425,77.603192,P0420
2025-05-01T14:40:00Z,CAR001,99.49,2576,72.53,106.4,12.966763,77.585433,
2025-05-01T14:41:00Z,CAR001,80.16,2894,58.03,97.5,12.967182,77.58652,
2025-05-01T14:42:00Z,CAR001,45.9,3394,90.25,104.5,12.971194,77.585825,
2025-05-01T14:43:00Z,CAR001,42.75,3490,26.85,89.3,12.962351,77.603633,P0171
2025-05-01T14:44:00Z,CAR001,66.61,3710,36.19,83.0,12.972333,77.588463,P0171
2025-05-01T14:45:00Z,CAR001,62.37,3393,56.99,90.7,12.965856,77.594037,
2025-05-01T14:46:00Z,CAR001,77.91,2263,89.13,93.3,12.966251,77.584763,
2025-05-01T14:47:00Z,CAR001,95.53,2706,26.36,83.5,12.975579,77.59894,P0420
2025-05-01T14:48:00Z,CAR001,83.09,3607,70.65,88.5,12.962794,77.591085,P0420
2025-05-01T14:49:00Z,CAR001,66.2,3463,57.73,104.1,12.980464,77.599166,
2025-05-01T14:50:00Z,CAR001,58.65,3453,41.24,96.2,12.968149,77.594066,
2025-05-01T14:51:00Z,CAR001,64.01,3401,44.27,100.4,12.980802,77.594488,P0171
2025-05-01T14:52:00Z,CAR001,95.44,1558,90.12,75.9,12.979607,77.59036,P0171
2025-05-01T14:53:00Z,CAR001,28.89,3892,86.14,75.1,12.980523,77.602668,
2025-05-01T14:54:00Z,CAR001,22.58,3184,66.74,96.1,12.964719,77.585078,
2025-05-01T14:55:00Z,CAR001,22.83,2458,61.51,78.9,12.962245,77.585528,P0171
2025-05-01T14:56:00Z,CAR001,45.59,3713,91.78,80.7,12.969176,77.587027,
2025-05-01T14:57:00Z,CAR001,45.69,2745,26.01,93.9,12.96675,77.592334,P0420
2025-05-01T14:58:00Z,CAR001,35.17,3227,43.46,103.9,12.970094,77.598757,
2025-05-01T14:59:00Z,CAR001,94.48,2152,78.62,85.3,12.965425,77.59991,P0420
2025-05-01T15:00:00Z,CAR001,50.69,2796,25.85,70.4,12.965065,77.593512,P0420
2025-05-01T15:01:00Z,CAR001,21.56,2611,65.34,96.3,12.972224,77.592858,
2025-05-01T15:02:00Z,CAR001,42.89,2168,37.71,77.7,12.970631,77.595387,P0171
2025-05-01T15:03:00Z,CAR001,26.52,2389,81.52,76.0,12.972386,77.589395,
2025-05-01T15:04:00Z,CAR001,51.91,3448,76.15,83.2,12.981216,77.58904,
2025-05-01T15:05:00Z,CAR001,88.78,3990,39.26,97.2,12.970164,77.600213,P0420
2025-05-01T15:06:00Z,CAR001,72.87,2913,31.82,96.8,12.961935,77.596863,
2025-05-01T15:07:00Z,CAR001,23.9,1689,87.02,71.8,12.976297,77.599795,P0420
2025-05-01T15:08:00Z,CAR001,47.95,2296,98.09,80.9,12.980643,77.59145,P0171
2025-05-01T15:09:00Z,CAR001,49.01,3609,47.2,108.9,12.963006,77.601849,
2025-05-01T15:10:00Z,CAR001,30.83,3344,50.31,74.1,12.963915,77.587521,P0420
2025-05-01T15:11:00Z,CAR001,84.37,2051,30.88,100.0,12.964869,77.596076,P0420
2025-05-01T15:12:00Z,CAR001,81.82,2407,41.11,88.7,12.961857,77.596598,P0171
2025-05-01T15:13:00Z,CAR001,56.33,2383,99.98,87.9,12.977317,77.591343,P0420
2025-05-01T15:14:00Z,CAR001,67.56,2188,71.03,106.8,12.978184,77.585146,
2025-05-01T15:15:00Z,CAR001,47.43,3779,74.91,78.6,12.981294,77.594109,
2025-05-01T15:16:00Z,CAR001,88.0,3252,29.57,81.7,12.980397,77.596583,
2025-05-01T15:17:00Z,CAR001,97.88,2182,77.63,98.7,12.970438,77.59026,
2025-05-01T15:18:00Z,CAR001,81.02,3292,48.68,103.3,12.96996,77.597744,
2025-05-01T15:19:00Z,CAR001,23.22,3527,25.49,74.0,12.972895,77.590079,P0420
2025-05-01T15:20:00Z,CAR001,38.64,2410,70.26,97.2,12.977572,77.58797,P0171
2025-05-01T15:21:00Z,CAR001,82.53,3314,99.48,83.1,12.970797,77.589036,
2025-05-01T15:22:00Z,CAR001,75.47,3883,77.62,102.4,12.964228,77.589008,
2025-05-01T15:23:00Z,CAR001,45.68,2816,41.79,94.8,12.965268,77.593574,P0171
2025-05-01T15:24:00Z,CAR001,34.3,1586,90.2,83.8,12.972245,77.596362,
2025-05-01T15:25:00Z,CAR001,99.34,2723,87.48,91.3,12.974022,77.595058,P0420
2025-05-01T15:26:00Z,CAR001,92.51,2236,28.02,72.4,12.972528,77.592251,
2025-05-01T15:27:00Z,CAR001,42.35,3462,95.13,78.9,12.981496,77.594236,
2025-05-01T15:28:00Z,CAR001,79.32,3000,32.2,102.1,12.96877,77.588385,
2025-05-01T15:29:00Z,CAR001,43.18,2373,71.09,71.2,12.96535,77.60432,
2025-05-01T15:30:00Z,CAR001,90.06,1766,20.33,97.7,12.977238,77.595206,
2025-05-01T15:31:00Z,CAR001,69.85,2186,87.02,100.8,12.965415,77.594701,
2025-05-01T15:32:00Z,CAR001,24.84,3442,21.55,74.1,12.976186,77.585717,
2025-05-01T15:33:00Z,CAR001,24.96,3105,51.47,105.9,12.977926,77.596644,
2025-05-01T15:34:00Z,CAR001,43.14,2667,37.59,89.1,12.977757,77.601066,
2025-05-01T15:35:00Z,CAR001,80.08,2254,69.52,86.7,12.963298,77.589351,P0420
2025-05-01T15:36:00Z,CAR001,93.45,3178,77.08,72.8,12.968835,77.592311,P0171
2025-05-01T15:37:00Z,CAR001,84.48,3789,44.57,102.8,12.980093,77.596538,
2025-05-01T15:38:00Z,CAR001,64.18,2226,73.27,104.8,12.961636,77.591968,
2025-05-01T15:39:00Z,CAR001,54.59,2255,99.76,72.1,12.961838,77.603894,
2025-05-01T15:40:00Z,CAR001,68.4,2222,69.69,91.4,12.964636,77.603654,
2025-05-01T15:41:00Z,CAR001,96.44,1750,39.65,87.6,12.972541,77.600929,
2025-05-01T15:42:00Z,CAR001,45.06,1921,47.43,93.5,12.974413,77.596845,
2025-05-01T15:43:00Z,CAR001,54.28,3572,96.99,81.9,12.965206,77.586203,
2025-05-01T15:44:00Z,CAR001,95.68,2054,43.45,101.0,12.970241,77.587276,
2025-05-01T15:45:00Z,CAR001,88.06,3137,82.55,74.9,12.975845,77.601682,
2025-05-01T15:46:00Z,CAR001,67.21,2484,70.57,92.1,12.975442,77.59571,
2025-05-01T15:47:00Z,CAR001,57.07,3988,24.46,107.4,12.977433,77.599701,
2025-05-01T15:48:00Z,CAR001,51.55,2038,26.08,95.7,12.96307,77.604148,P0420
2025-05-01T15:49:00Z,CAR001,64.63,2084,45.08,77.1,12.975687,77.589452,P0420
2025-05-01T15:50:00Z,CAR001,37.17,2019,26.55,101.9,12.975015,77.59014,
2025-05-01T15:51:00Z,CAR001,73.82,2465,81.53,90.3,12.972053,77.602708,
2025-05-01T15:52:00Z,CAR001,24.51,2311,46.08,90.5,12.978593,77.60215,
2025-05-01T15:53:00Z,CAR001,33.56,2862,52.54,79.5,12.977751,77.602163,
2025-05-01T15:54:00Z,CAR001,36.73,2241,92.82,103.5,12.973866,77.60434,
2025-05-01T15:55:00Z,CAR001,51.56,2839,38.85,105.6,12.972738,77.591017,
2025-05-01T15:56:00Z,CAR001,32.65,2011,25.8,97.1,12.979139,77.594474,
2025-05-01T15:57:00Z,CAR001,42.03,3466,86.88,70.7,12.974423,77.593619,P0171
2025-05-01T15:58:00Z,CAR001,92.04,3315,65.45,107.1,12.9749,77.589602,P0171
2025-05-01T15:59:00Z,CAR001,97.03,3985,31.97,70.3,12.965238,77.599633,
2025-05-01T16:00:00Z,CAR001,33.52,3602,37.41,97.2,12.977509,77.588102,
2025-05-01T16:01:00Z,CAR001,94.93,3677,72.76,72.3,12.976532,77.604589,P0420
2025-05-01T16:02:00Z,CAR001,51.6,1788,33.83,94.6,12.970173,77.594518,
2025-05-01T16:03:00Z,CAR001,25.75,2286,89.99,84.9,12.978957,77.588083,P0420
2025-05-01T16:04:00Z,CAR001,83.99,2764,60.86,72.6,12.980163,77.589736,
2025-05-01T16:05:00Z,CAR001,32.16,1570,66.81,80.1,12.976013,77.595197,
2025-05-01T16:06:00Z,CAR001,67.86,1978,41.76,90.2,12.981493,77.602769,P0171
2025-05-01T16:07:00Z,CAR001,78.67,1808,67.32,76.8,12.975098,77.593094,
2025-05-01T16:08:00Z,CAR001,31.43,3158,72.38,109.9,12.971811,77.58883,P0420
2025-05-01T16:09:00Z,CAR001,45.96,3858,93.67,100.6,12.973946,77.601408,P0420
2025-05-01T16:10:00Z,CAR001,26.2,2039,44.09,93.1,12.972795,77.601851,
2025-05-01T16:11:00Z,CAR001,93.91,2240,58.78,102.8,12.962007,77.599125,
2025-05-01T16:12:00Z,CAR001,32.17,3545,52.32,104.1,12.979509,77.587739,
2025-05-01T16:13:00Z,CAR001,84.62,3195,84.97,92.4,12.969318,77.592675,P0420
2025-05-01T16:14:00Z,CAR001,88.96,3048,37.47,92.5,12.971885,77.598635,
2025-05-01T16:15:00Z,CAR001,93.02,2651,24.4,106.1,12.967632,77.603552,
2025-05-01T16:16:00Z,CAR001,38.52,2431,85.24,105.7,12.96687,77.58948,P0420
2025-05-01T16:17:00Z,CAR001,47.36,1745,62.79,101.7,12.966969,77.599263,
2025-05-01T16:18:00Z,CAR001,79.89,3074,56.71,76.8,12.974301,77.584771,
2025-05-01T16:19:00Z,CAR001,29.86,3361,99.45,89.6,12.979234,77.601435,
2025-05-01T16:20:00Z,CAR001,48.62,1793,81.92,109.5,12.97518,77.598647,
2025-05-01T16:21:00Z,CAR001,31.73,3998,68.18,104.5,12.973304,77.603039,
2025-05-01T16:22:00Z,CAR001,64.66,2068,40.32,92.0,12.962806,77.602355,P0420
2025-05-01T16:23:00Z,CAR001,71.02,2273,55.97,80.4,12.965507,77.585023,
2025-05-01T16:24:00Z,CAR001,73.23,2942,61.0,76.4,12.979185,77.586218,
2025-05-01T16:25:00Z,CAR001,72.36,2888,99.22,92.4,12.963647,77.598698,P0171
2025-05-01T16:26:00Z,CAR001,31.2,2523,96.49,84.0,12.965989,77.604072,
2025-05-01T16:27:00Z,CAR001,38.29,3426,65.78,96.1,12.972219,77.600073,P0420
2025-05-01T16:28:00Z,CAR001,39.18,3498,68.05,81.4,12.969836,77.58584,P0420
2025-05-01T16:29:00Z,CAR001,41.98,1992,51.97,108.2,12.962029,77.594589,
2025-05-01T16:30:00Z,CAR001,85.81,3484,88.4,99.5,12.975721,77.590923,
2025-05-01T16:31:00Z,CAR001,94.92,2712,24.59,109.2,12.970737,77.588284,P0171
2025-05-01T16:32:00Z,CAR001,68.89,1540,59.74,107.4,12.979138,77.5984,
2025-05-01T16:33:00Z,CAR001,95.84,1538,53.59,82.3,12.962019,77.599209,
2025-05-01T16:34:00Z,CAR001,83.75,3306,96.42,74.1,12.963887,77.601671,P0171
2025-05-01T16:35:00Z,CAR001,71.27,1619,92.04,87.0,12.96594,77.590031,P0171
2025-05-01T16:36:00Z,CAR001,40.02,1881,57.47,90.0,12.971187,77.58738,
2025-05-01T16:37:00Z,CAR001,38.04,3319,78.19,78.1,12.96752,77.588299,
2025-05-01T16:38:00Z,CAR001,20.59,1676,67.76,79.8,12.977226,77.585425,P0171
2025-05-01T16:39:00Z,CAR001,96.54,1685,92.7,79.2,12.966635,77.599643,P0171
2025-05-01T16:40:00Z,CAR001,94.84,2115,27.11,76.0,12.96329,77.586413,
2025-05-01T16:41:00Z,CAR001,45.35,3303,67.36,109.3,12.973459,77.589986,
2025-05-01T16:42:00Z,CAR001,52.02,3716,51.55,109.3,12.963013,77.590241,P0420
2025-05-01T16:43:00Z,CAR001,97.81,3832,36.62,74.8,12.972205,77.590969,
2025-05-01T16:44:00Z,CAR001,77.75,2238,41.26,93.2,12.962918,77.603484,P0171
2025-05-01T16:45:00Z,CAR001,87.05,2451,76.12,73.0,12.967937,77.586571,
2025-05-01T16:46:00Z,CAR001,67.71,3740,82.46,98.6,12.966845,77.604344,P0171
2025-05-01T16:47:00Z,CAR001,88.89,2727,59.6,95.1,12.966542,77.591157,P0171
2025-05-01T16:48:00Z,CAR001,45.85,3957,32.77,84.4,12.969862,77.603024,
2025-05-01T16:49:00Z,CAR001,33.32,2073,99.22,102.3,12.974351,77.60446,P0420
2025-05-01T16:50:00Z,CAR001,83.86,2604,72.54,73.9,12.979526,77.599156,P0171
2025-05-01T16:51:00Z,CAR001,33.3,1642,74.19,78.1,12.961778,77.601691,
2025-05-01T16:52:00Z,CAR001,32.96,3083,39.63,93.6,12.972585,77.595045,P0171
2025-05-01T16:53:00Z,CAR001,93.13,1580,92.83,73.0,12.968479,77.599379,
2025-05-01T16:54:00Z,CAR001,91.32,2870,69.15,74.8,12.97392,77.603343,P0420
2025-05-01T16:55:00Z,CAR001,38.84,1994,68.09,74.8,12.973035,77.591609,P0171
2025-05-01T16:56:00Z,CAR001,78.47,3514,82.51,84.3,12.970165,77.602934,
2025-05-01T16:57:00Z,CAR001,98.84,2597,82.47,70.7,12.97973,77.604272,
2025-05-01T16:58:00Z,CAR001,66.44,3008,48.94,86.9,12.97099,77.585556,
2025-05-01T16:59:00Z,CAR001,57.8,1962,98.25,93.9,12.966492,77.597924,P0420
2025-05-01T17:00:00Z,CAR001,42.49,3882,23.47,105.8,12.963792,77.590977,
2025-05-01T17:01:00Z,CAR001,37.31,1797,85.09,92.3,12.970772,77.59423,P0171
2025-05-01T17:02:00Z,CAR001,66.88,3281,24.1,88.7,12.969126,77.596826,
2025-05-01T17:03:00Z,CAR001,40.38,3869,72.16,104.4,12.978687,77.60282,
2025-05-01T17:04:00Z,CAR001,24.63,3703,56.38,73.1,12.966518,77.601259,P0171
2025-05-01T17:05:00Z,CAR001,67.88,2739,57.85,88.6,12.971584,77.600207,
2025-05-01T17:06:00Z,CAR001,89.73,3334,73.5,80.1,12.978935,77.59574,
2025-05-01T17:07:00Z,CAR001,65.74,3682,24.2,77.8,12.970796,77.58876,P0420
2025-05-01T17:08:00Z,CAR001,75.8,1603,99.95,86.1,12.965399,77.586395,
2025-05-01T17:09:00Z,CAR001,64.85,3893,77.79,105.5,12.974502,77.596057,P0420
2025-05-01T17:10:00Z,CAR001,27.07,1678,73.24,75.2,12.976599,77.595196,P0171
2025-05-01T17:11:00Z,CAR001,34.34,3551,73.65,98.5,12.972123,77.601249,
2025-05-01T17:12:00Z,CAR001,34.02,2140,53.65,93.1,12.980225,77.599913,
2025-05-01T17:13:00Z,CAR001,22.27,2691,70.22,102.7,12.970277,77.586077,
2025-05-01T17:14:00Z,CAR001,28.78,2086,49.87,103.7,12.973857,77.595462,
2025-05-01T17:15:00Z,CAR001,73.12,3666,90.18,93.6,12.971942,77.592779,
2025-05-01T17:16:00Z,CAR001,44.42,2013,29.49,107.7,12.977783,77.601756,
2025-05-01T17:17:00Z,CAR001,65.07,3012,21.58,95.9,12.964524,77.598006,
2025-05-01T17:18:00Z,CAR001,91.74,2534,37.31,103.0,12.968799,77.598902,
2025-05-01T17:19:00Z,CAR001,41.72,1778,25.41,81.5,12.964694,77.600772,P0420
2025-05-01T17:20:00Z,CAR001,69.49,3925,31.97,108.7,12.970402,77.604518,
2025-05-01T17:21:00Z,CAR001,94.44,3632,20.39,88.3,12.975418,77.600198,
2025-05-01T17:22:00Z,CAR001,52.92,3616,25.62,88.4,12.980416,77.603376,P0420
2025-05-01T17:23:00Z,CAR001,41.3,3751,91.5,103.3,12.972919,77.602485,
2025-05-01T17:24:00Z,CAR001,99.75,3828,35.22,81.7,12.97491,77.587332,
2025-05-01T17:25:00Z,CAR001,76.68,3904,24.34,73.2,12.965825,77.602957,
2025-05-01T17:26:00Z,CAR001,50.93,3127,47.05,109.3,12.971938,77.599161,
2025-05-01T17:27:00Z,CAR001,80.58,2723,43.8,72.9,12.976159,77.6023,
2025-05-01T17:28:00Z,CAR001,34.23,2434,54.3,90.3,12.977281,77.592175,
2025-05-01T17:29:00Z,CAR001,23.18,1565,69.05,102.8,12.964329,77.600832,
2025-05-01T17:30:00Z,CAR001,62.53,3368,47.63,95.2,12.963401,77.590371,P0171
2025-05-01T17:31:00Z,CAR001,45.49,3090,75.93,75.1,12.972119,77.596448,
2025-05-01T17:32:00Z,CAR001,81.95,1629,48.74,83.7,12.963645,77.587431,P0420
2025-05-01T17:33:00Z,CAR001,30.9,1737,80.1,99.8,12.966175,77.594765,
2025-05-01T17:34:00Z,CAR001,28.57,3629,77.48,85.0,12.973319,77.5974,
2025-05-01T17:35:00Z,CAR001,95.22,2070,72.73,72.2,12.971547,77.585873,
2025-05-01T17:36:00Z,CAR001,51.99,3406,99.54,92.2,12.96471,77.58953,
2025-05-01T17:37:00Z,CAR001,41.96,2920,47.41,97.9,12.97244,77.585212,P0171
2025-05-01T17:38:00Z,CAR001,64.13,3471,34.9,104.3,12.962484,77.59146,P0420
2025-05-01T17:39:00Z,CAR001,26.12,3771,95.26,82.8,12.978872,77.59498,
2025-05-01T17:40:00Z,CAR001,79.83,2332,27.66,109.8,12.978997,77.601153,
2025-05-01T17:41:00Z,CAR001,41.87,3980,46.8,74.2,12.968256,77.603277,
2025-05-01T17:42:00Z,CAR001,37.14,3145,61.59,82.3,12.963444,77.591705,
2025-05-01T17:43:00Z,CAR001,26.74,2472,66.45,71.3,12.977057,77.598053,P0420
2025-05-01T17:44:00Z,CAR001,20.21,3026,69.47,101.5,12.966953,77.602814,
2025-05-01T17:45:00Z,CAR001,62.13,1516,95.28,83.3,12.974901,77.589249,
2025-05-01T17:46:00Z,CAR001,75.92,3025,32.09,84.9,12.970796,77.593016,P0171
2025-05-01T17:47:00Z,CAR001,75.58,1792,37.3,102.6,12.980865,77.593169,
2025-05-01T17:48:00Z,CAR001,67.84,1878,63.45,82.1,12.980656,77.591866,P0171
2025-05-01T17:49:00Z,CAR001,65.88,2120,36.5,97.9,12.972284,77.59758,
2025-05-01T17:50:00Z,CAR001,93.17,1697,63.83,81.6,12.969915,77.595386,
2025-05-01T17:51:00Z,CAR001,67.22,2671,98.51,72.4,12.963826,77.590753,
2025-05-01T17:52:00Z,CAR001,55.34,1986,81.17,108.2,12.979792,77.594152,P0171
2025-05-01T17:53:00Z,CAR001,54.66,3952,39.79,92.3,12.963496,77.598785,P0171
2025-05-01T17:54:00Z,CAR001,32.26,2405,72.05,97.6,12.968385,77.604328,P0171
2025-05-01T17:55:00Z,CAR001,49.58,2639,87.3,108.9,12.976296,77.590146,P0171
2025-05-01T17:56:00Z,CAR001,46.34,2803,72.4,98.7,12.978955,77.596515,P0171
2025-05-01T17:57:00Z,CAR001,59.05,2151,86.58,109.7,12.97659,77.602654,
2025-05-01T17:58:00Z,CAR001,31.78,1940,63.75,102.3,12.964788,77.588277,
2025-05-01T17:59:00Z,CAR001,25.48,3301,23.6,104.6,12.978892,77.590739,
2025-05-01T18:00:00Z,CAR001,56.72,1663,47.15,100.5,12.969737,77.586543,P0420
2025-05-01T18:01:00Z,CAR001,43.11,1763,88.36,76.2,12.972185,77.585659,
2025-05-01T18:02:00Z,CAR001,73.01,3976,44.5,105.5,12.972431,77.593005,P0420
2025-05-01T18:03:00Z,CAR001,61.16,2139,76.3,80.7,12.980016,77.585925,
2025-05-01T18:04:00Z,CAR001,55.88,3316,41.2,77.2,12.971256,77.597877,
2025-05-01T18:05:00Z,CAR001,86.36,2403,43.79,79.8,12.967146,77.598115,P0171
2025-05-01T18:06:00Z,CAR001,20.1,2354,49.99,74.0,12.973549,77.592475,P0171
2025-05-01T18:07:00Z,CAR001,64.48,3527,38.76,103.3,12.968827,77.586425,P0420
2025-05-01T18:08:00Z,CAR001,61.07,3891,36.07,89.0,12.974932,77.593369,P0420
2025-05-01T18:09:00Z,CAR001,30.45,2136,69.85,73.9,12.976553,77.596983,
2025-05-01T18:10:00Z,CAR001,74.81,2158,40.56,82.7,12.975125,77.603355,
2025-05-01T18:11:00Z,CAR001,91.1,3957,54.86,88.6,12.963708,77.604077,
2025-05-01T18:12:00Z,CAR001,98.0,3085,47.4,109.0,12.976834,77.593307,
2025-05-01T18:13:00Z,CAR001,69.7,2591,87.79,109.5,12.974641,77.587493,
2025-05-01T18:14:00Z,CAR001,86.46,3059,67.72,74.3,12.981458,77.592064,
2025-05-01T18:15:00Z,CAR001,71.37,3111,51.98,90.5,12.98113,77.584673,
2025-05-01T18:16:00Z,CAR001,43.61,3239,77.78,103.3,12.974478,77.588962,
2025-05-01T18:17:00Z,CAR001,82.9,2630,74.75,107.3,12.973619,77.603997,
2025-05-01T18:18:00Z,CAR001,24.54,3714,99.82,92.0,12.967322,77.588339,P0171
2025-05-01T18:19:00Z,CAR001,90.92,2619,47.42,92.0,12.977999,77.59029,P0171
2025-05-01T18:20:00Z,CAR001,73.48,2549,71.05,75.2,12.974367,77.59293,P0171
2025-05-01T18:21:00Z,CAR001,71.34,2689,68.05,79.1,12.96813,77.595396,P0420
2025-05-01T18:22:00Z,CAR001,51.7,3717,72.8,74.9,12.970155,77.599943,P0420
2025-05-01T18:23:00Z,CAR001,45.91,2402,57.66,91.9,12.97304,77.596671,
2025-05-01T18:24:00Z,CAR001,48.72,3574,45.92,105.4,12.963506,77.601212,
2025-05-01T18:25:00Z,CAR001,31.46,2715,93.52,73.8,12.964733,77.598509,P0420
2025-05-01T18:26:00Z,CAR001,53.86,2549,28.08,89.8,12.964329,77.599371,
2025-05-01T18:27:00Z,CAR001,80.82,3981,53.02,88.8,12.96917,77.590161,P0420
2025-05-01T18:28:00Z,CAR001,69.0,3757,62.96,98.0,12.968142,77.593208,
2025-05-01T18:29:00Z,CAR001,54.82,2769,63.27,85.5,12.981575,77.587899,
2025-05-01T18:30:00Z,CAR001,45.88,2678,97.33,81.3,12.964575,77.586938,
2025-05-01T18:31:00Z,CAR001,83.12,3964,85.18,80.2,12.98016,77.595571,
2025-05-01T18:32:00Z,CAR001,51.3,2728,91.84,85.7,12.964875,77.597396,P0420
2025-05-01T18:33:00Z,CAR001,47.06,3619,83.2,96.1,12.96508,77.597302,
2025-05-01T18:34:00Z,CAR001,95.18,2876,74.66,105.3,12.963047,77.586667,
2025-05-01T18:35:00Z,CAR001,41.35,1947,75.13,98.0,12.974091,77.602037,
2025-05-01T18:36:00Z,CAR001,64.76,1623,47.75,78.2,12.964129,77.595528,
2025-05-01T18:37:00Z,CAR001,78.19,1839,47.01,99.5,12.962421,77.603778,
2025-05-01T18:38:00Z,CAR001,57.51,1950,69.78,74.5,12.974304,77.590892,
2025-05-01T18:39:00Z,CAR001,21.25,2025,74.37,92.8,12.965227,77.589291,P0171
2025-05-01T18:40:00Z,CAR001,53.73,2735,32.79,100.5,12.972798,77.587335,
2025-05-01T18:41:00Z,CAR001,29.71,1666,87.35,105.6,12.978611,77.590242,P0420
2025-05-01T18:42:00Z,CAR001,96.65,2261,89.35,92.1,12.969629,77.596136,P0420
2025-05-01T18:43:00Z,CAR001,38.77,3524,78.57,98.9,12.96421,77.599118,
2025-05-01T18:44:00Z,CAR001,69.79,2845,40.88,96.0,12.973112,77.586883,P0171
2025-05-01T18:45:00Z,CAR001,66.61,3805,70.89,79.6,12.972882,77.588086,P0420
2025-05-01T18:46:00Z,CAR001,54.35,2353,93.84,84.3,12.978112,77.59605,
2025-05-01T18:47:00Z,CAR001,86.12,2962,38.48,86.6,12.973969,77.603734,
2025-05-01T18:48:00Z,CAR001,39.18,3066,67.48,108.9,12.96779,77.599568,P0171
2025-05-01T18:49:00Z,CAR001,97.66,1986,33.24,93.2,12.974625,77.599748,
2025-05-01T18:50:00Z,CAR001,98.85,3461,45.51,73.2,12.968226,77.603326,
